ZONA,AREA,PERIMETRE,AMPLADA,ALCADA,LAT,LNG,WKT
"Càrrega i Descàrrega",",24","2",",6",",4","41,5372897381136","2,43250963235723","POLYGON ((2.43251187660263 41.5372925135783, 2.43250535937057 41.5372902271337, 2.43250738811199 41.5372869626491, 2.43251390534379 41.5372892490934, 2.43251187660263 41.5372925135783))"
"Càrrega i Descàrrega","26,10429","26,58324","10,89581","2,39581","41,5394041313175","2,42290279089417","POLYGON ((2.42290921610831 41.5394541406257, 2.42286903681069 41.5393607597979, 2.42289636568948 41.5393541220084, 2.42293654502253 41.539447502827, 2.42290921610831 41.5394541406257))"
"Càrrega i Descàrrega","32,22994","31,66157","13,43114","2,39964","41,5414900763693","2,42277818864999","POLYGON ((2.42277755926011 41.5414286329446, 2.42280709817936 41.5415475547979, 2.42277881804039 41.5415515197935, 2.42274927917131 41.5414325979333, 2.42277755926011 41.5414286329446))"
"Càrrega i Descàrrega","29,76","29,6","2,4","12,4","41,5425101086915","2,423024156636","POLYGON ((2.42294958905972 41.5425002654259, 2.42295986263195 41.5424800734387, 2.42309872423542 41.5425199519087, 2.42308845069981 41.5425401439085, 2.42294958905972 41.5425002654259))"
"Càrrega i Descàrrega","37,25501","35,7605","15,47242","2,40783","41,5450770061138","2,42462097900111","POLYGON ((2.42453544271651 41.5450479614398, 2.42471421876535 41.5450851496817, 2.42470651536296 41.5451060507245, 2.42452773926124 41.5450688624705, 2.42453544271651 41.5450479614398))"
"Càrrega i Descàrrega","71,5208","56,43698","25,40305","2,81544","41,5304004624323","2,43791888649774","POLYGON ((2.43805638530323 41.5304511944982, 2.43776994112084 41.5303735857708, 2.43778138790849 41.530349730203, 2.43806783199994 41.5304273389016, 2.43805638530323 41.5304511944982))"
"Càrrega i Descàrrega","29,45624","29,34687","12,27343","2,4","41,5469824875036","2,43478743640922","POLYGON ((2.43480697667064 41.547036861401, 2.43474207136791 41.5469376481971, 2.43476789618008 41.5469281136026, 2.43483280151307 41.5470273267923, 2.43480697667064 41.547036861401))"
"Càrrega i Descàrrega","34,56","33,6","14,4","2,4","41,5493459810283","2,44166347094686","POLYGON ((2.44174752074038 41.5493643088443, 2.44157605161104 41.5493491213551, 2.44157942120144 41.549327653151, 2.44175089027495 41.549342840635, 2.44174752074038 41.5493643088443))"
"Càrrega i Descàrrega","36,96","35,6","15,4","2,4","41,5496704178448","2,44431519268346","POLYGON ((2.4442543766052 41.5497237065576, 2.4443515384499 41.5496057542724, 2.44437600866169 41.5496171290986, 2.444278846844 41.5497350814045, 2.4442543766052 41.5497237065576))"
"Càrrega i Descàrrega","36,03303","30,59979","12,39217","2,90773","41,5442066738317","2,43018843717466","POLYGON ((2.43019910178465 41.5441499123307, 2.43021249171281 41.5442610749638, 2.43017777254547 41.5442634353311, 2.43016438267639 41.5441522726943, 2.43019910178465 41.5441499123307))"
"Càrrega i Descàrrega","42,50849","40,24164","17,72222","2,3986","41,5453860906035","2,43050750767534","POLYGON ((2.43052942851636 41.5453072521125, 2.43051427110584 41.5454664702712, 2.43048558678002 41.5454649290889, 2.43050074426046 41.5453057109343, 2.43052942851636 41.5453072521125))"
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,5429469202414","2,42424083970035","POLYGON ((2.42424120048057 41.5429513474064, 2.42423622390797 41.542944154775, 2.42424047892018 41.5429424930764, 2.42424545549312 41.5429496857076, 2.42424120048057 41.5429513474064))"
"Càrrega i Descàrrega",",36","2,6",",9",",4","41,5429261489945","2,42429402733815","POLYGON ((2.42429366655443 41.5429217218297, 2.42429864313175 41.5429289144586, 2.42429438812191 41.5429305761594, 2.42428941154495 41.5429233835303, 2.42429366655443 41.5429217218297))"
