CODI,NOM,LAT,LNG,WKT
"82","Envasos","41,5383020894889","2,45032441696758","POINT (2.45032441696758 41.5383020894889)"
"82","Envasos","41,5456308579016","2,44968866159961","POINT (2.44968866159961 41.5456308579016)"
"82","Envasos","41,5437058508088","2,44997537004982","POINT (2.44997537004982 41.5437058508088)"
"82","Envasos","41,549361077972","2,44063072172589","POINT (2.44063072172589 41.549361077972)"
"82","Envasos","41,5410660125701","2,45430429884784","POINT (2.45430429884784 41.5410660125701)"
"82","Envasos","41,5527260225838","2,4361005967704","POINT (2.4361005967704 41.5527260225838)"
"82","Envasos","41,5540907388318","2,43938451923624","POINT (2.43938451923624 41.5540907388318)"
"82","Envasos","41,5462291168365","2,43178661030539","POINT (2.43178661030539 41.5462291168365)"
"82","Envasos","41,5514730597282","2,4447290457384","POINT (2.4447290457384 41.5514730597282)"
"82","Envasos","41,5547380101803","2,44588820727543","POINT (2.44588820727543 41.5547380101803)"
"82","Envasos","41,5493801998229","2,44247156360412","POINT (2.44247156360412 41.5493801998229)"
"82","Envasos","41,5237505779466","2,43028812199167","POINT (2.43028812199167 41.5237505779466)"
"82","Envasos","41,5369078836414","2,4324987837986","POINT (2.4324987837986 41.5369078836414)"
"82","Envasos","41,5506901076702","2,44703688198346","POINT (2.44703688198346 41.5506901076702)"
"82","Envasos","41,5381690632101","2,44195193182476","POINT (2.44195193182476 41.5381690632101)"
"82","Envasos","41,5547264580539","2,44536056478634","POINT (2.44536056478634 41.5547264580539)"
"82","Envasos","41,5395224297085","2,44907168950752","POINT (2.44907168950752 41.5395224297085)"
"82","Envasos","41,5442742578037","2,42746284803304","POINT (2.42746284803304 41.5442742578037)"
"82","Envasos","41,5469130372535","2,45261219276864","POINT (2.45261219276864 41.5469130372535)"
"82","Envasos","41,5329623932594","2,44428946074178","POINT (2.44428946074178 41.5329623932594)"
"82","Envasos","41,5354705563275","2,42430329810827","POINT (2.42430329810827 41.5354705563275)"
"82","Envasos","41,5527325327354","2,44253156666028","POINT (2.44253156666028 41.5527325327354)"
"82","Envasos","41,5482070546521","2,42734764390518","POINT (2.42734764390518 41.5482070546521)"
"82","Envasos","41,5423570351924","2,45320781321055","POINT (2.45320781321055 41.5423570351924)"
"82","Envasos","41,5362806695464","2,43429995529022","POINT (2.43429995529022 41.5362806695464)"
"82","Envasos","41,5502248890178","2,45104042542864","POINT (2.45104042542864 41.5502248890178)"
"82","Envasos","41,5360264423447","2,42759564275009","POINT (2.42759564275009 41.5360264423447)"
"82","Envasos","41,5316282944516","2,4365483421658","POINT (2.4365483421658 41.5316282944516)"
"82","Envasos","41,5336782682862","2,43625672973778","POINT (2.43625672973778 41.5336782682862)"
"82","Envasos","41,5503376284616","2,43332757999236","POINT (2.43332757999236 41.5503376284616)"
"82","Envasos","41,5392245630933","2,4393112414988","POINT (2.4393112414988 41.5392245630933)"
"82","Envasos","41,5402162420304","2,45414696907116","POINT (2.45414696907116 41.5402162420304)"
"82","Envasos","41,5372549094397","2,42630637680605","POINT (2.42630637680605 41.5372549094397)"
"82","Envasos","41,5591950918731","2,45270111254638","POINT (2.45270111254638 41.5591950918731)"
"82","Envasos","41,5457087681312","2,44782875248134","POINT (2.44782875248134 41.5457087681312)"
"82","Envasos","41,548213089723","2,43890876979602","POINT (2.43890876979602 41.548213089723)"
"82","Envasos","41,5377229292586","2,42252941292079","POINT (2.42252941292079 41.5377229292586)"
"82","Envasos","41,5391664201426","2,42959888743065","POINT (2.42959888743065 41.5391664201426)"
"82","Envasos","41,5381869974364","2,42237098861327","POINT (2.42237098861327 41.5381869974364)"
"85","Orgànica","41,5418890144756","2,42700502993453","POINT (2.42700502993453 41.5418890144756)"
"85","Orgànica","41,5343456068332","2,43401859022027","POINT (2.43401859022027 41.5343456068332)"
"90","Orgànica","41,5406520067559","2,444407317322","POINT (2.444407317322 41.5406520067559)"
"84","Rebuig","41,5417205829606","2,45037490895368","POINT (2.45037490895368 41.5417205829606)"
"82","Envasos","41,5377188772974","2,43185666562636","POINT (2.43185666562636 41.5377188772974)"
"82","Envasos","41,532812874421","2,44229976405029","POINT (2.44229976405029 41.532812874421)"
"83","Paper/Cartró","41,5490196567975","2,44498760168153","POINT (2.44498760168153 41.5490196567975)"
"88","Paper/Cartró","41,5516984882268","2,4481281942546","POINT (2.4481281942546 41.5516984882268)"
"82","Envasos","41,5437253625546","2,44280556542953","POINT (2.44280556542953 41.5437253625546)"
"82","Envasos","41,5419521704385","2,43780567893569","POINT (2.43780567893569 41.5419521704385)"
"84","Rebuig","41,5297623019406","2,44885640642036","POINT (2.44885640642036 41.5297623019406)"
"82","Envasos","41,539794284629","2,45525503640771","POINT (2.45525503640771 41.539794284629)"
"82","Envasos","41,5453155730216","2,44879858941272","POINT (2.44879858941272 41.5453155730216)"
"84","Rebuig","41,5368670771149","2,42967714424591","POINT (2.42967714424591 41.5368670771149)"
"82","Envasos","41,5546696951139","2,44143231359906","POINT (2.44143231359906 41.5546696951139)"
"82","Envasos","41,5347154540875","2,44290783443522","POINT (2.44290783443522 41.5347154540875)"
"89","Rebuig","41,5485373410504","2,44815368271047","POINT (2.44815368271047 41.5485373410504)"
"85","Orgànica","41,5475573382303","2,44648329987942","POINT (2.44648329987942 41.5475573382303)"
"85","Orgànica","41,5400957941234","2,45162568217478","POINT (2.45162568217478 41.5400957941234)"
"82","Envasos","41,5403519922824","2,43344954553699","POINT (2.43344954553699 41.5403519922824)"
"82","Envasos","41,5403888855653","2,42865612388449","POINT (2.42865612388449 41.5403888855653)"
"81","Vidre","41,5420395098183","2,42171274319726","POINT (2.42171274319726 41.5420395098183)"
"81","Vidre","41,5459362291018","2,42734541148456","POINT (2.42734541148456 41.5459362291018)"
"82","Envasos","41,5455597760124","2,45055168462242","POINT (2.45055168462242 41.5455597760124)"
"82","Envasos","41,5429219559524","2,44607509819029","POINT (2.44607509819029 41.5429219559524)"
"82","Envasos","41,546804589963","2,43306364685003","POINT (2.43306364685003 41.546804589963)"
"82","Envasos","41,5523926003568","2,43932798856624","POINT (2.43932798856624 41.5523926003568)"
"82","Envasos","41,5420311766772","2,42173931333835","POINT (2.42173931333835 41.5420311766772)"
"82","Envasos","41,5404682122232","2,45485709921377","POINT (2.45485709921377 41.5404682122232)"
"82","Envasos","41,5512853526237","2,44206990523074","POINT (2.44206990523074 41.5512853526237)"
"82","Envasos","41,5449491650916","2,42580052414455","POINT (2.42580052414455 41.5449491650916)"
"82","Envasos","41,5323436063623","2,44498175509285","POINT (2.44498175509285 41.5323436063623)"
"82","Envasos","41,548979576251","2,44498794503037","POINT (2.44498794503037 41.548979576251)"
"82","Envasos","41,5348171739327","2,43569335229198","POINT (2.43569335229198 41.5348171739327)"
"82","Envasos","41,5391109207377","2,42302655819854","POINT (2.42302655819854 41.5391109207377)"
"82","Envasos","41,5505576772403","2,4378220186882","POINT (2.4378220186882 41.5505576772403)"
"82","Envasos","41,5526973944542","2,4427709699692","POINT (2.4427709699692 41.5526973944542)"
"82","Envasos","41,5485452086875","2,45271926478671","POINT (2.45271926478671 41.5485452086875)"
"82","Envasos","41,5617120988057","2,43166098033596","POINT (2.43166098033596 41.5617120988057)"
"82","Envasos","41,5446477416144","2,4474407006597","POINT (2.4474407006597 41.5446477416144)"
"82","Envasos","41,5383780295694","2,44455508647756","POINT (2.44455508647756 41.5383780295694)"
"81","Vidre","41,5416066485486","2,44828943440794","POINT (2.44828943440794 41.5416066485486)"
"82","Envasos","41,5390827901695","2,45165331529086","POINT (2.45165331529086 41.5390827901695)"
"82","Envasos","41,5639445303389","2,44494844922241","POINT (2.44494844922241 41.5639445303389)"
"82","Envasos","41,5414841910916","2,45229094977758","POINT (2.45229094977758 41.5414841910916)"
"82","Envasos","41,5511236478317","2,44662969344673","POINT (2.44662969344673 41.5511236478317)"
"82","Envasos","41,5529515868391","2,43761286499298","POINT (2.43761286499298 41.5529515868391)"
"82","Envasos","41,5434171629524","2,43312169745146","POINT (2.43312169745146 41.5434171629524)"
"82","Envasos","41,5354057207639","2,44226606774089","POINT (2.44226606774089 41.5354057207639)"
"82","Envasos","41,539766704105","2,43995681464592","POINT (2.43995681464592 41.539766704105)"
"82","Envasos","41,5521066973329","2,44425872700809","POINT (2.44425872700809 41.5521066973329)"
"82","Envasos","41,543081964868","2,45166287655279","POINT (2.45166287655279 41.543081964868)"
"82","Envasos","41,5396915768723","2,43564599808249","POINT (2.43564599808249 41.5396915768723)"
"82","Envasos","41,5401785675908","2,42724462979754","POINT (2.42724462979754 41.5401785675908)"
"82","Envasos","41,5363954784139","2,43735793284218","POINT (2.43735793284218 41.5363954784139)"
"82","Envasos","41,5283365822418","2,43018777551483","POINT (2.43018777551483 41.5283365822418)"
"82","Envasos","41,5548777556884","2,44436721887384","POINT (2.44436721887384 41.5548777556884)"
"82","Envasos","41,5322348111905","2,43700134279279","POINT (2.43700134279279 41.5322348111905)"
"82","Envasos","41,5377548076762","2,42805883100021","POINT (2.42805883100021 41.5377548076762)"
"82","Envasos","41,5383932051338","2,44452678373595","POINT (2.44452678373595 41.5383932051338)"
"82","Envasos","41,5400368449226","2,45150365663613","POINT (2.45150365663613 41.5400368449226)"
"82","Envasos","41,5536837364738","2,44194588467254","POINT (2.44194588467254 41.5536837364738)"
"82","Envasos","41,542716503172","2,43491721052712","POINT (2.43491721052712 41.542716503172)"
"82","Envasos","41,5433412419727","2,43563147987631","POINT (2.43563147987631 41.5433412419727)"
"82","Envasos","41,5470994228369","2,45118201106762","POINT (2.45118201106762 41.5470994228369)"
"82","Envasos","41,5481718132619","2,45185912551207","POINT (2.45185912551207 41.5481718132619)"
"82","Envasos","41,5409569344792","2,4293374776404","POINT (2.4293374776404 41.5409569344792)"
"82","Envasos","41,546642251266","2,4277503055223","POINT (2.4277503055223 41.546642251266)"
"82","Envasos","41,542675205481","2,44520727329921","POINT (2.44520727329921 41.542675205481)"
"82","Envasos","41,5405198810015","2,43463736362139","POINT (2.43463736362139 41.5405198810015)"
"82","Envasos","41,5510622718511","2,44098199014691","POINT (2.44098199014691 41.5510622718511)"
"82","Envasos","41,5357642059344","2,4334428929906","POINT (2.4334428929906 41.5357642059344)"
"82","Envasos","41,531598021013","2,44588537456101","POINT (2.44588537456101 41.531598021013)"
"82","Envasos","41,542578506314","2,42618875657539","POINT (2.42618875657539 41.542578506314)"
"82","Envasos","41,5658934947062","2,42914835286948","POINT (2.42914835286948 41.5658934947062)"
"82","Envasos","41,554080494421","2,43935247128003","POINT (2.43935247128003 41.554080494421)"
"82","Envasos","41,5443962205816","2,45094761247741","POINT (2.45094761247741 41.5443962205816)"
"82","Envasos","41,5406657126003","2,43779693723081","POINT (2.43779693723081 41.5406657126003)"
"82","Envasos","41,5439453918746","2,43642782961376","POINT (2.43642782961376 41.5439453918746)"
"82","Envasos","41,5410103803131","2,43650118864906","POINT (2.43650118864906 41.5410103803131)"
"82","Envasos","41,5490981273693","2,43746861779001","POINT (2.43746861779001 41.5490981273693)"
"82","Envasos","41,5370806891303","2,4313052909174","POINT (2.4313052909174 41.5370806891303)"
"82","Envasos","41,5440331747881","2,45485360504312","POINT (2.45485360504312 41.5440331747881)"
"82","Envasos","41,5351797353457","2,44507770898207","POINT (2.44507770898207 41.5351797353457)"
"82","Envasos","41,5424207572776","2,43368323166264","POINT (2.43368323166264 41.5424207572776)"
"82","Envasos","41,536792136338","2,42445435878061","POINT (2.42445435878061 41.536792136338)"
"82","Envasos","41,5384232082329","2,42392269710415","POINT (2.42392269710415 41.5384232082329)"
"82","Envasos","41,5491001103397","2,43131850901016","POINT (2.43131850901016 41.5491001103397)"
"82","Envasos","41,5353540757438","2,43502898888714","POINT (2.43502898888714 41.5353540757438)"
"82","Envasos","41,5468534705565","2,44142871891178","POINT (2.44142871891178 41.5468534705565)"
"82","Envasos","41,5362339364393","2,43617288501867","POINT (2.43617288501867 41.5362339364393)"
"82","Envasos","41,542622070582","2,44191550533207","POINT (2.44191550533207 41.542622070582)"
"82","Envasos","41,5372448128381","2,43924636845476","POINT (2.43924636845476 41.5372448128381)"
"82","Envasos","41,5345473165302","2,43872894044631","POINT (2.43872894044631 41.5345473165302)"
"82","Envasos","41,5425074299825","2,45018108486593","POINT (2.45018108486593 41.5425074299825)"
"82","Envasos","41,5367991434096","2,4277160127878","POINT (2.4277160127878 41.5367991434096)"
"82","Envasos","41,5332502680279","2,43769618573983","POINT (2.43769618573983 41.5332502680279)"
"82","Envasos","41,5411094346829","2,42375998965634","POINT (2.42375998965634 41.5411094346829)"
"82","Envasos","41,5472234077031","2,42673993113595","POINT (2.42673993113595 41.5472234077031)"
"82","Envasos","41,5511819680197","2,44363462783719","POINT (2.44363462783719 41.5511819680197)"
"82","Envasos","41,5383731405217","2,43130545982051","POINT (2.43130545982051 41.5383731405217)"
"82","Envasos","41,5418242824205","2,42695565736144","POINT (2.42695565736144 41.5418242824205)"
"82","Envasos","41,5400510358154","2,45153290881227","POINT (2.45153290881227 41.5400510358154)"
"82","Envasos","41,5280193823632","2,43252576496984","POINT (2.43252576496984 41.5280193823632)"
"82","Envasos","41,5420854392494","2,42933485399378","POINT (2.42933485399378 41.5420854392494)"
"82","Envasos","41,5397068132332","2,43691617934911","POINT (2.43691617934911 41.5397068132332)"
"82","Envasos","41,5454509742837","2,45302691814417","POINT (2.45302691814417 41.5454509742837)"
"82","Envasos","41,5480005154962","2,44021969531716","POINT (2.44021969531716 41.5480005154962)"
"82","Envasos","41,5450778361557","2,43062663977539","POINT (2.43062663977539 41.5450778361557)"
"82","Envasos","41,5391732130538","2,43239047388048","POINT (2.43239047388048 41.5391732130538)"
"82","Envasos","41,5457418742093","2,45133774627517","POINT (2.45133774627517 41.5457418742093)"
"82","Envasos","41,5522864505702","2,44076098556057","POINT (2.44076098556057 41.5522864505702)"
"82","Envasos","41,5424951822613","2,43409069134157","POINT (2.43409069134157 41.5424951822613)"
"82","Envasos","41,5476631436899","2,43542105946357","POINT (2.43542105946357 41.5476631436899)"
"82","Envasos","41,5359777092289","2,44646447448004","POINT (2.44646447448004 41.5359777092289)"
"82","Envasos","41,5368947789878","2,42966898836149","POINT (2.42966898836149 41.5368947789878)"
"82","Envasos","41,5480932080534","2,43292623510938","POINT (2.43292623510938 41.5480932080534)"
"82","Envasos","41,5481273533189","2,43618702344799","POINT (2.43618702344799 41.5481273533189)"
"82","Envasos","41,5497934113743","2,48011166541558","POINT (2.48011166541558 41.5497934113743)"
"82","Envasos","41,5343958485734","2,43410626068011","POINT (2.43410626068011 41.5343958485734)"
"82","Envasos","41,5472955370987","2,45016983068947","POINT (2.45016983068947 41.5472955370987)"
"82","Envasos","41,5376948757623","2,42460482763261","POINT (2.42460482763261 41.5376948757623)"
"82","Envasos","41,5403228175727","2,4277779324554","POINT (2.4277779324554 41.5403228175727)"
"82","Envasos","41,5496457770616","2,42881335059687","POINT (2.42881335059687 41.5496457770616)"
"82","Envasos","41,5444438198478","2,44242363688589","POINT (2.44242363688589 41.5444438198478)"
"82","Envasos","41,5353746111387","2,43861376685713","POINT (2.43861376685713 41.5353746111387)"
"82","Envasos","41,5484261794206","2,44652132018582","POINT (2.44652132018582 41.5484261794206)"
"82","Envasos","41,5349645588937","2,4375365032489","POINT (2.4375365032489 41.5349645588937)"
"82","Envasos","41,5447240908004","2,44487296762576","POINT (2.44487296762576 41.5447240908004)"
"82","Envasos","41,5433076588383","2,43277964199558","POINT (2.43277964199558 41.5433076588383)"
"82","Envasos","41,5382317760288","2,43927271569897","POINT (2.43927271569897 41.5382317760288)"
"82","Envasos","41,536509440677","2,42376156347356","POINT (2.42376156347356 41.536509440677)"
"82","Envasos","41,565366735452","2,42572745386757","POINT (2.42572745386757 41.565366735452)"
"82","Envasos","41,5352651158034","2,43247552437258","POINT (2.43247552437258 41.5352651158034)"
"82","Envasos","41,5472917380942","2,45020415439345","POINT (2.45020415439345 41.5472917380942)"
"82","Envasos","41,5344452156956","2,44584785005995","POINT (2.44584785005995 41.5344452156956)"
"82","Envasos","41,547589343537","2,44542430269572","POINT (2.44542430269572 41.547589343537)"
"82","Envasos","41,5433979746083","2,42736064803942","POINT (2.42736064803942 41.5433979746083)"
"83","Paper/Cartró","41,5467230557131","2,45363054288848","POINT (2.45363054288848 41.5467230557131)"
"83","Paper/Cartró","41,5591711561879","2,45274388719418","POINT (2.45274388719418 41.5591711561879)"
"83","Paper/Cartró","41,548170046229","2,42736799458557","POINT (2.42736799458557 41.548170046229)"
"83","Paper/Cartró","41,5406674044883","2,43788504020192","POINT (2.43788504020192 41.5406674044883)"
"83","Paper/Cartró","41,5408675810264","2,42530546192518","POINT (2.42530546192518 41.5408675810264)"
"83","Paper/Cartró","41,5358667542943","2,43809486360473","POINT (2.43809486360473 41.5358667542943)"
"83","Paper/Cartró","41,5396329268629","2,43566173431045","POINT (2.43566173431045 41.5396329268629)"
"83","Paper/Cartró","41,5364916369383","2,423713769662","POINT (2.423713769662 41.5364916369383)"
"83","Paper/Cartró","41,5237251537519","2,43024699480396","POINT (2.43024699480396 41.5237251537519)"
"83","Paper/Cartró","41,5421979934408","2,42554819246435","POINT (2.42554819246435 41.5421979934408)"
"83","Paper/Cartró","41,5436688382649","2,44999570643441","POINT (2.44999570643441 41.5436688382649)"
"83","Paper/Cartró","41,546920443577","2,4525597340945","POINT (2.4525597340945 41.546920443577)"
"83","Paper/Cartró","41,5447158470521","2,42648000055134","POINT (2.42648000055134 41.5447158470521)"
"83","Paper/Cartró","41,5357416508815","2,43339885483521","POINT (2.43339885483521 41.5357416508815)"
"83","Paper/Cartró","41,5379826837975","2,43819424529092","POINT (2.43819424529092 41.5379826837975)"
"83","Paper/Cartró","41,5401310955305","2,43070702448794","POINT (2.43070702448794 41.5401310955305)"
"83","Paper/Cartró","41,5439158514032","2,43639175865518","POINT (2.43639175865518 41.5439158514032)"
"83","Paper/Cartró","41,5347077831412","2,42397189943558","POINT (2.42397189943558 41.5347077831412)"
"83","Paper/Cartró","41,5423950550528","2,4531908275284","POINT (2.4531908275284 41.5423950550528)"
"83","Paper/Cartró","41,5473012292769","2,45011702627703","POINT (2.45011702627703 41.5473012292769)"
"83","Paper/Cartró","41,5388999428621","2,42653086645197","POINT (2.42653086645197 41.5388999428621)"
"83","Paper/Cartró","41,5395648725525","2,45054340834093","POINT (2.45054340834093 41.5395648725525)"
"83","Paper/Cartró","41,5424680832988","2,43412989264421","POINT (2.43412989264421 41.5424680832988)"
"83","Paper/Cartró","41,544214034697","2,44624113747503","POINT (2.44624113747503 41.544214034697)"
"83","Paper/Cartró","41,5541141548452","2,43945782313495","POINT (2.43945782313495 41.5541141548452)"
"83","Paper/Cartró","41,53815277993","2,43284633513746","POINT (2.43284633513746 41.53815277993)"
"83","Paper/Cartró","41,5498327038072","2,43585875179133","POINT (2.43585875179133 41.5498327038072)"
"83","Paper/Cartró","41,5361927082512","2,44901331923226","POINT (2.44901331923226 41.5361927082512)"
"83","Paper/Cartró","41,5416156683576","2,44831081788155","POINT (2.44831081788155 41.5416156683576)"
"83","Paper/Cartró","41,5409179611923","2,42932499274872","POINT (2.42932499274872 41.5409179611923)"
"83","Paper/Cartró","41,5487341090104","2,44011779462944","POINT (2.44011779462944 41.5487341090104)"
"83","Paper/Cartró","41,5481522385111","2,43622889242538","POINT (2.43622889242538 41.5481522385111)"
"83","Paper/Cartró","41,5454407954451","2,44492857437641","POINT (2.44492857437641 41.5454407954451)"
"83","Paper/Cartró","41,5475633189677","2,44628505289755","POINT (2.44628505289755 41.5475633189677)"
"83","Paper/Cartró","41,5391333357491","2,43239549862911","POINT (2.43239549862911 41.5391333357491)"
"83","Paper/Cartró","41,547304076504","2,45009086385821","POINT (2.45009086385821 41.547304076504)"
"83","Paper/Cartró","41,5507368513627","2,44187390532394","POINT (2.44187390532394 41.5507368513627)"
"83","Paper/Cartró","41,5403207261852","2,43487455959168","POINT (2.43487455959168 41.5403207261852)"
"83","Paper/Cartró","41,5479578401024","2,43230800917715","POINT (2.43230800917715 41.5479578401024)"
"83","Paper/Cartró","41,5363695186704","2,43731727909306","POINT (2.43731727909306 41.5363695186704)"
"83","Paper/Cartró","41,5506507025934","2,44704657102219","POINT (2.44704657102219 41.5506507025934)"
"83","Paper/Cartró","41,5509486684485","2,48495071628842","POINT (2.48495071628842 41.5509486684485)"
"83","Paper/Cartró","41,550663089242","2,43240253312553","POINT (2.43240253312553 41.550663089242)"
"83","Paper/Cartró","41,5777644112061","2,43660776954717","POINT (2.43660776954717 41.5777644112061)"
"83","Paper/Cartró","41,5481105302933","2,42798745302409","POINT (2.42798745302409 41.5481105302933)"
"83","Paper/Cartró","41,5451164973077","2,43061251201824","POINT (2.43061251201824 41.5451164973077)"
"82","Envasos","41,5446165281558","2,44269179523834","POINT (2.44269179523834 41.5446165281558)"
"82","Envasos","41,5491130384658","2,43207510678107","POINT (2.43207510678107 41.5491130384658)"
"82","Envasos","41,5537479862103","2,44771406454539","POINT (2.44771406454539 41.5537479862103)"
"82","Envasos","41,5441083367924","2,44122554213088","POINT (2.44122554213088 41.5441083367924)"
"82","Envasos","41,5398026220059","2,43410413187716","POINT (2.43410413187716 41.5398026220059)"
"82","Envasos","41,5417946190424","2,45330175695449","POINT (2.45330175695449 41.5417946190424)"
"82","Envasos","41,5381892221777","2,44192981959495","POINT (2.44192981959495 41.5381892221777)"
"82","Envasos","41,5447368776749","2,42643461384182","POINT (2.42643461384182 41.5447368776749)"
"82","Envasos","41,5475616839537","2,44633830278825","POINT (2.44633830278825 41.5475616839537)"
"82","Envasos","41,5406664230458","2,43783169857462","POINT (2.43783169857462 41.5406664230458)"
"82","Envasos","41,5472489793098","2,42934477406162","POINT (2.42934477406162 41.5472489793098)"
"82","Envasos","41,5491079453148","2,45120048855953","POINT (2.45120048855953 41.5491079453148)"
"82","Envasos","41,535571321324","2,44467576035701","POINT (2.44467576035701 41.535571321324)"
"82","Envasos","41,5420341579478","2,42251150102993","POINT (2.42251150102993 41.5420341579478)"
"82","Envasos","41,544435644547","2,43389594143732","POINT (2.43389594143732 41.544435644547)"
"82","Envasos","41,5415960797272","2,44826434754741","POINT (2.44826434754741 41.5415960797272)"
"82","Envasos","41,5481391678074","2,42795015057252","POINT (2.42795015057252 41.5481391678074)"
"82","Envasos","41,5460867129524","2,42551683708482","POINT (2.42551683708482 41.5460867129524)"
"82","Envasos","41,5399072364756","2,42593798667456","POINT (2.42593798667456 41.5399072364756)"
"82","Envasos","41,5449552753926","2,43283679786164","POINT (2.43283679786164 41.5449552753926)"
"82","Envasos","41,5338281079381","2,4437549473803","POINT (2.4437549473803 41.5338281079381)"
"82","Envasos","41,5369727844611","2,43387864666998","POINT (2.43387864666998 41.5369727844611)"
"82","Envasos","41,5239510576551","2,42836037743499","POINT (2.42836037743499 41.5239510576551)"
"82","Envasos","41,5547054580808","2,4466660075703","POINT (2.4466660075703 41.5547054580808)"
"82","Envasos","41,5493827343847","2,44243700942131","POINT (2.44243700942131 41.5493827343847)"
